station_name,date,time,year,month,day,hour,precip_amt,pressure,rel_hum,temp,temp_dew,wind_dir,wind_spd
NORMANDIN,2020-08-20,2020-08-20 12:00,2020,8,20,12:00,0,99.52,58,18.3,10,31,12
NORMANDIN,2020-08-20,2020-08-20 13:00,2020,8,20,13:00,0,99.46,59,18.8,10.6,29,11
NORMANDIN,2020-08-20,2020-08-20 14:00,2020,8,20,14:00,0,99.37,60,18.8,10.9,27,5
NORMANDIN,2020-08-20,2020-08-20 15:00,2020,8,20,15:00,0,99.27,48,19.6,8.4,0,0
NORMANDIN,2020-08-20,2020-08-20 16:00,2020,8,20,16:00,0,99.19,51,20.1,9.6,13,8
NORMANDIN,2020-08-20,2020-08-20 17:00,2020,8,20,17:00,0,99.15,60,18.6,10.6,23,9
NORMANDIN,2020-08-20,2020-08-20 18:00,2020,8,20,18:00,0,99.18,62,18,10.6,26,16
NORMANDIN,2020-08-20,2020-08-20 19:00,2020,8,20,19:00,0,99.21,74,16,11.5,28,23
NORMANDIN,2020-08-20,2020-08-20 20:00,2020,8,20,20:00,0,99.23,86,14.7,12.3,27,7
NORMANDIN,2020-08-20,2020-08-20 21:00,2020,8,20,21:00,0,99.22,87,14.7,12.5,25,3
NORMANDIN,2020-08-20,2020-08-20 22:00,2020,8,20,22:00,0,99.21,89,14.6,12.8,1,3
NORMANDIN,2020-08-20,2020-08-20 23:00,2020,8,20,23:00,0,99.19,94,14.2,13.2,23,1
NORMANDIN,2020-08-21,2020-08-21 0:00,2020,8,21,0:00,0,99.16,94,14,13.1,23,0
NORMANDIN,2020-08-21,2020-08-21 1:00,2020,8,21,1:00,0,99.15,96,13.9,13.3,30,1
NORMANDIN,2020-08-21,2020-08-21 2:00,2020,8,21,2:00,0,99.13,92,14,12.7,23,4
NORMANDIN,2020-08-21,2020-08-21 3:00,2020,8,21,3:00,0,99.09,94,13.4,12.4,23,7
NORMANDIN,2020-08-21,2020-08-21 4:00,2020,8,21,4:00,0,99.16,96,12.7,12,36,5
NORMANDIN,2020-08-21,2020-08-21 5:00,2020,8,21,5:00,0,99.19,96,12.5,11.9,32,5
NORMANDIN,2020-08-21,2020-08-21 6:00,2020,8,21,6:00,0,99.23,95,12.9,12.2,30,5
NORMANDIN,2020-08-21,2020-08-21 7:00,2020,8,21,7:00,0,99.29,88,14,12,35,12
NORMANDIN,2020-08-21,2020-08-21 8:00,2020,8,21,8:00,0,99.33,84,15,12.4,35,9
NORMANDIN,2020-08-21,2020-08-21 9:00,2020,8,21,9:00,0,99.34,79,14.9,11.3,3,10
NORMANDIN,2020-08-21,2020-08-21 10:00,2020,8,21,10:00,0,99.34,80,16.5,13,33,9
NORMANDIN,2020-08-21,2020-08-21 11:00,2020,8,21,11:00,0,99.34,65,17.6,10.9,1,7
NORMANDIN,2020-08-21,2020-08-21 12:00,2020,8,21,12:00,0,99.29,58,18.4,10.1,32,12
NORMANDIN,2020-08-21,2020-08-21 13:00,2020,8,21,13:00,0,99.29,60,18.8,10.8,34,16
NORMANDIN,2020-08-21,2020-08-21 14:00,2020,8,21,14:00,0,99.26,50,20,9.4,33,11
NORMANDIN,2020-08-21,2020-08-21 15:00,2020,8,21,15:00,0,99.25,42,20.2,6.7,31,12
NORMANDIN,2020-08-21,2020-08-21 16:00,2020,8,21,16:00,0,99.24,52,20.2,9.9,1,8
NORMANDIN,2020-08-21,2020-08-21 17:00,2020,8,21,17:00,0,99.23,50,20,9.2,30,7
NORMANDIN,2020-08-21,2020-08-21 18:00,2020,8,21,18:00,0,99.25,59,19.1,11,31,5
NORMANDIN,2020-08-21,2020-08-21 19:00,2020,8,21,19:00,0,99.28,66,16.9,10.5,35,6
NORMANDIN,2020-08-21,2020-08-21 20:00,2020,8,21,20:00,0,99.35,86,12.8,10.5,31,10
NORMANDIN,2020-08-21,2020-08-21 21:00,2020,8,21,21:00,0,99.37,80,11.8,8.5,30,11
NORMANDIN,2020-08-21,2020-08-21 22:00,2020,8,21,22:00,0,99.37,82,12,9,30,11
NORMANDIN,2020-08-21,2020-08-21 23:00,2020,8,21,23:00,0,99.38,87,10.7,8.6,29,11
NORMANDIN,2020-08-22,2020-08-22 0:00,2020,8,22,0:00,0,99.4,88,9.7,7.8,30,9
NORMANDIN,2020-08-22,2020-08-22 1:00,2020,8,22,1:00,0,99.39,93,8.3,7.3,33,9
NORMANDIN,2020-08-22,2020-08-22 2:00,2020,8,22,2:00,0,99.4,95,8,7.3,32,10
NORMANDIN,2020-08-22,2020-08-22 3:00,2020,8,22,3:00,0,99.42,95,7.4,6.7,32,9
NORMANDIN,2020-08-22,2020-08-22 4:00,2020,8,22,4:00,0,99.44,97,6.7,6.3,32,8
NORMANDIN,2020-08-22,2020-08-22 5:00,2020,8,22,5:00,0,99.47,97,6.5,6.1,30,4
NORMANDIN,2020-08-22,2020-08-22 6:00,2020,8,22,6:00,0,99.49,97,7.7,7.4,31,6
NORMANDIN,2020-08-22,2020-08-22 7:00,2020,8,22,7:00,0,99.52,94,9,8,32,6
NORMANDIN,2020-08-22,2020-08-22 8:00,2020,8,22,8:00,0,99.53,79,12.4,8.9,3,2
NORMANDIN,2020-08-22,2020-08-22 9:00,2020,8,22,9:00,0,99.55,72,14.9,9.8,4,2
NORMANDIN,2020-08-22,2020-08-22 10:00,2020,8,22,10:00,0,99.54,64,16.4,9.5,10,2
NORMANDIN,2020-08-22,2020-08-22 11:00,2020,8,22,11:00,0,99.52,60,18,10.2,10,4
NORMANDIN,2020-08-22,2020-08-22 12:00,2020,8,22,12:00,0,99.48,53,19.5,9.6,1,3
NORMANDIN,2020-08-22,2020-08-22 13:00,2020,8,22,13:00,0,99.45,46,21,9,30,1
NORMANDIN,2020-08-22,2020-08-22 14:00,2020,8,22,14:00,0,99.44,46,21.4,9.3,12,5
NORMANDIN,2020-08-22,2020-08-22 15:00,2020,8,22,15:00,0,99.44,45,22.2,9.8,10,1
NORMANDIN,2020-08-22,2020-08-22 16:00,2020,8,22,16:00,0,99.43,50,21.9,11,9,2
NORMANDIN,2020-08-22,2020-08-22 17:00,2020,8,22,17:00,0,99.43,59,20.8,12.4,13,11
NORMANDIN,2020-08-22,2020-08-22 18:00,2020,8,22,18:00,0,99.43,66,19.3,12.7,15,9
NORMANDIN,2020-08-22,2020-08-22 19:00,2020,8,22,19:00,0,99.42,73,16.6,11.7,16,6
NORMANDIN,2020-08-22,2020-08-22 20:00,2020,8,22,20:00,0,99.48,86,13.8,11.6,27,4
NORMANDIN,2020-08-22,2020-08-22 21:00,2020,8,22,21:00,0,99.48,90,13,11.4,10,0
NORMANDIN,2020-08-22,2020-08-22 22:00,2020,8,22,22:00,0,99.49,96,13.9,13.2,30,3
NORMANDIN,2020-08-22,2020-08-22 23:00,2020,8,22,23:00,0,99.47,94,13.9,12.9,31,5
NORMANDIN,2020-08-23,2020-08-23 0:00,2020,8,23,0:00,0,99.43,93,13.6,12.5,35,4
NORMANDIN,2020-08-23,2020-08-23 1:00,2020,8,23,1:00,0,99.43,94,12.2,11.3,31,6
NORMANDIN,2020-08-23,2020-08-23 2:00,2020,8,23,2:00,0,99.43,96,11.9,11.3,32,8
NORMANDIN,2020-08-23,2020-08-23 3:00,2020,8,23,3:00,0,99.44,96,11.9,11.2,31,9
NORMANDIN,2020-08-23,2020-08-23 4:00,2020,8,23,4:00,0,99.46,95,12.5,11.8,31,6
NORMANDIN,2020-08-23,2020-08-23 5:00,2020,8,23,5:00,0,99.5,96,11.4,10.8,29,10
NORMANDIN,2020-08-23,2020-08-23 6:00,2020,8,23,6:00,0,99.56,94,12.9,12,31,8
NORMANDIN,2020-08-23,2020-08-23 7:00,2020,8,23,7:00,0,99.62,84,15.7,13.1,31,15
NORMANDIN,2020-08-23,2020-08-23 8:00,2020,8,23,8:00,0,99.64,81,16.5,13.3,32,12
NORMANDIN,2020-08-23,2020-08-23 9:00,2020,8,23,9:00,0,99.67,74,18.3,13.5,31,9
NORMANDIN,2020-08-23,2020-08-23 10:00,2020,8,23,10:00,0,99.68,63,20.1,12.8,32,8
NORMANDIN,2020-08-23,2020-08-23 11:00,2020,8,23,11:00,0,99.66,63,21.3,13.9,30,9
NORMANDIN,2020-08-23,2020-08-23 12:00,2020,8,23,12:00,0,99.62,57,22.5,13.6,29,13
NORMANDIN,2020-08-23,2020-08-23 13:00,2020,8,23,13:00,0,99.59,51,21.8,11.4,31,15
NORMANDIN,2020-08-23,2020-08-23 14:00,2020,8,23,14:00,0,99.57,52,23.2,12.9,32,13
NORMANDIN,2020-08-23,2020-08-23 15:00,2020,8,23,15:00,0,99.56,54,23.4,13.7,31,14
NORMANDIN,2020-08-23,2020-08-23 16:00,2020,8,23,16:00,0,99.54,51,23.5,12.8,29,15
NORMANDIN,2020-08-23,2020-08-23 17:00,2020,8,23,17:00,0,99.54,53,23,13,33,11
NORMANDIN,2020-08-23,2020-08-23 18:00,2020,8,23,18:00,0,99.57,66,20.5,13.9,34,9
NORMANDIN,2020-08-23,2020-08-23 19:00,2020,8,23,19:00,0,99.62,71,18.1,12.8,34,10
NORMANDIN,2020-08-23,2020-08-23 20:00,2020,8,23,20:00,0,99.69,77,16.4,12.5,32,9
NORMANDIN,2020-08-23,2020-08-23 21:00,2020,8,23,21:00,0,99.7,80,15.1,11.7,32,10
NORMANDIN,2020-08-23,2020-08-23 22:00,2020,8,23,22:00,0,99.72,86,13.1,10.8,30,9
NORMANDIN,2020-08-23,2020-08-23 23:00,2020,8,23,23:00,0,99.78,83,13.3,10.4,30,12
NORMANDIN,2020-08-24,2020-08-24 0:00,2020,8,24,0:00,0,99.82,90,11.6,9.9,31,10
NORMANDIN,2020-08-24,2020-08-24 1:00,2020,8,24,1:00,0,99.81,92,10.5,9.3,31,11
NORMANDIN,2020-08-24,2020-08-24 2:00,2020,8,24,2:00,0,99.81,94,9.9,8.9,31,11
NORMANDIN,2020-08-24,2020-08-24 3:00,2020,8,24,3:00,0,99.8,95,9.6,8.8,30,11
NORMANDIN,2020-08-24,2020-08-24 4:00,2020,8,24,4:00,0,99.81,96,8.8,8.2,31,8
NORMANDIN,2020-08-24,2020-08-24 5:00,2020,8,24,5:00,0,99.84,96,8.5,8,31,9
NORMANDIN,2020-08-24,2020-08-24 6:00,2020,8,24,6:00,0,99.84,95,9.7,9,33,7
NORMANDIN,2020-08-24,2020-08-24 7:00,2020,8,24,7:00,0,99.85,88,12.1,10.2,36,9
NORMANDIN,2020-08-24,2020-08-24 8:00,2020,8,24,8:00,0,99.81,78,15,11.3,2,6
NORMANDIN,2020-08-24,2020-08-24 9:00,2020,8,24,9:00,0,99.75,72,17.8,12.7,5,4
NORMANDIN,2020-08-24,2020-08-24 10:00,2020,8,24,10:00,0,99.72,60,19.9,11.8,13,6
NORMANDIN,2020-08-24,2020-08-24 11:00,2020,8,24,11:00,0,99.66,56,20.5,11.3,15,10
NORMANDIN,2020-08-24,2020-08-24 12:00,2020,8,24,12:00,0,99.58,45,21.5,9.2,15,13
NORMANDIN,2020-08-24,2020-08-24 13:00,2020,8,24,13:00,0,99.52,48,21.8,10.1,13,15
NORMANDIN,2020-08-24,2020-08-24 14:00,2020,8,24,14:00,0,99.41,47,22.7,10.9,13,12
NORMANDIN,2020-08-24,2020-08-24 15:00,2020,8,24,15:00,0,99.29,47,22.9,11,15,12
NORMANDIN,2020-08-24,2020-08-24 16:00,2020,8,24,16:00,0,99.2,50,23,12.1,11,11
NORMANDIN,2020-08-24,2020-08-24 17:00,2020,8,24,17:00,0,99.13,61,21.8,13.9,15,13
NORMANDIN,2020-08-24,2020-08-24 18:00,2020,8,24,18:00,0,99.11,67,19.9,13.6,17,9
NORMANDIN,2020-08-24,2020-08-24 19:00,2020,8,24,19:00,0,99.02,77,19.1,14.8,17,3
NORMANDIN,2020-08-24,2020-08-24 20:00,2020,8,24,20:00,0,99,84,16.9,14.1,20,8
NORMANDIN,2020-08-24,2020-08-24 21:00,2020,8,24,21:00,0,98.87,82,17,13.9,11,0
NORMANDIN,2020-08-24,2020-08-24 22:00,2020,8,24,22:00,0,98.79,85,16.4,14,14,4
NORMANDIN,2020-08-24,2020-08-24 23:00,2020,8,24,23:00,0,98.69,90,15.6,14,15,3
NORMANDIN,2020-08-25,2020-08-25 0:00,2020,8,25,0:00,0,98.57,93,15.1,14,15,7
NORMANDIN,2020-08-25,2020-08-25 1:00,2020,8,25,1:00,0.3,98.49,96,16.9,16.2,15,7
NORMANDIN,2020-08-25,2020-08-25 2:00,2020,8,25,2:00,1.9,98.4,97,17.3,16.8,20,2
NORMANDIN,2020-08-25,2020-08-25 3:00,2020,8,25,3:00,9.4,98.42,97,16.4,16,31,8
NORMANDIN,2020-08-25,2020-08-25 4:00,2020,8,25,4:00,9.4,98.35,97,16,15.6,26,6
NORMANDIN,2020-08-25,2020-08-25 5:00,2020,8,25,5:00,2.5,98.29,97,15.9,15.3,26,14
NORMANDIN,2020-08-25,2020-08-25 6:00,2020,8,25,6:00,0.2,98.35,96,16.2,15.5,28,13
NORMANDIN,2020-08-25,2020-08-25 7:00,2020,8,25,7:00,0,98.37,91,17.9,16.4,29,17
NORMANDIN,2020-08-25,2020-08-25 8:00,2020,8,25,8:00,0,98.4,90,17.3,15.7,30,13
NORMANDIN,2020-08-25,2020-08-25 9:00,2020,8,25,9:00,0,98.45,84,17.5,14.8,31,23
NORMANDIN,2020-08-25,2020-08-25 10:00,2020,8,25,10:00,0,98.51,85,16.7,14.1,30,22
NORMANDIN,2020-08-25,2020-08-25 11:00,2020,8,25,11:00,0,98.52,79,17.1,13.4,29,31
NORMANDIN,2020-08-25,2020-08-25 12:00,2020,8,25,12:00,0.2,98.52,80,16,12.6,32,32
NORMANDIN,2020-08-25,2020-08-25 13:00,2020,8,25,13:00,0,98.54,66,17.6,11.3,32,27
NORMANDIN,2020-08-25,2020-08-25 14:00,2020,8,25,14:00,0,98.6,67,17.3,11,33,27
NORMANDIN,2020-08-25,2020-08-25 15:00,2020,8,25,15:00,0,98.66,63,16.8,9.7,32,32
NORMANDIN,2020-08-25,2020-08-25 16:00,2020,8,25,16:00,0,98.7,69,15.9,10.4,30,25
NORMANDIN,2020-08-25,2020-08-25 17:00,2020,8,25,17:00,0,98.79,73,14.4,9.5,32,21
NORMANDIN,2020-08-25,2020-08-25 18:00,2020,8,25,18:00,0,98.82,72,15.1,10.1,32,17
NORMANDIN,2020-08-25,2020-08-25 19:00,2020,8,25,19:00,0,98.91,67,13.7,7.7,32,22
NORMANDIN,2020-08-25,2020-08-25 20:00,2020,8,25,20:00,0,99.04,77,12.1,8.2,30,20
NORMANDIN,2020-08-25,2020-08-25 21:00,2020,8,25,21:00,0,99.06,82,10.9,7.9,30,15
NORMANDIN,2020-08-25,2020-08-25 22:00,2020,8,25,22:00,0,99.09,72,11.2,6.4,31,22
NORMANDIN,2020-08-25,2020-08-25 23:00,2020,8,25,23:00,0,99.1,82,9.7,6.7,29,15
NORMANDIN,2020-08-26,2020-08-26 0:00,2020,8,26,0:00,0,99.12,84,9.1,6.7,29,16
NORMANDIN,2020-08-26,2020-08-26 1:00,2020,8,26,1:00,0,99.16,88,8.7,6.9,30,16
NORMANDIN,2020-08-26,2020-08-26 2:00,2020,8,26,2:00,0,99.17,85,8.9,6.6,30,18
NORMANDIN,2020-08-26,2020-08-26 3:00,2020,8,26,3:00,0,99.16,84,8.6,6.1,29,17
NORMANDIN,2020-08-26,2020-08-26 4:00,2020,8,26,4:00,0,99.19,85,8.4,6,30,14
NORMANDIN,2020-08-26,2020-08-26 5:00,2020,8,26,5:00,0,99.2,84,8.2,5.6,30,17
NORMANDIN,2020-08-26,2020-08-26 6:00,2020,8,26,6:00,0,99.23,78,8.4,4.9,30,17
NORMANDIN,2020-08-26,2020-08-26 7:00,2020,8,26,7:00,0,99.26,73,9,4.4,31,23
NORMANDIN,2020-08-26,2020-08-26 8:00,2020,8,26,8:00,0,99.19,68,9.9,4.3,32,25
NORMANDIN,2020-08-26,2020-08-26 9:00,2020,8,26,9:00,0,99.17,73,9.5,4.9,30,28
NORMANDIN,2020-08-26,2020-08-26 10:00,2020,8,26,10:00,0,99.14,58,10.9,3,32,29
NORMANDIN,2020-08-26,2020-08-26 11:00,2020,8,26,11:00,0,99.12,59,11.1,3.3,31,31
NORMANDIN,2020-08-26,2020-08-26 12:00,2020,8,26,12:00,0,99.08,53,11.9,2.6,31,32
NORMANDIN,2020-08-26,2020-08-26 13:00,2020,8,26,13:00,0,99,46,13.7,2.4,31,30
NORMANDIN,2020-08-26,2020-08-26 14:00,2020,8,26,14:00,0,98.96,45,13.8,2.1,30,34
NORMANDIN,2020-08-26,2020-08-26 15:00,2020,8,26,15:00,0,98.99,52,13.1,3.5,31,29
NORMANDIN,2020-08-26,2020-08-26 16:00,2020,8,26,16:00,0,98.97,50,13.7,3.6,31,32
NORMANDIN,2020-08-26,2020-08-26 17:00,2020,8,26,17:00,0,98.97,48,13.4,2.6,31,31
NORMANDIN,2020-08-26,2020-08-26 18:00,2020,8,26,18:00,0,98.99,48,12.6,1.9,30,29
NORMANDIN,2020-08-26,2020-08-26 19:00,2020,8,26,19:00,0,98.97,60,10.5,3,30,19
NORMANDIN,2020-08-26,2020-08-26 20:00,2020,8,26,20:00,0,99.01,65,9.5,3.2,29,16
NORMANDIN,2020-08-26,2020-08-26 21:00,2020,8,26,21:00,0,98.97,68,8.9,3.3,29,19
NORMANDIN,2020-08-26,2020-08-26 22:00,2020,8,26,22:00,0,98.92,71,8.6,3.5,30,13
NORMANDIN,2020-08-26,2020-08-26 23:00,2020,8,26,23:00,0,98.85,72,8.4,3.6,29,17
NORMANDIN,2020-08-27,2020-08-27 0:00,2020,8,27,0:00,0,98.84,72,8.3,3.6,31,16
NORMANDIN,2020-08-27,2020-08-27 1:00,2020,8,27,1:00,0,98.79,74,8.2,3.7,30,18
NORMANDIN,2020-08-27,2020-08-27 2:00,2020,8,27,2:00,0,98.74,75,7.8,3.7,29,21
NORMANDIN,2020-08-27,2020-08-27 3:00,2020,8,27,3:00,0,98.72,75,8.4,4.1,29,26
NORMANDIN,2020-08-27,2020-08-27 4:00,2020,8,27,4:00,0,98.71,78,7.9,4.4,29,22
NORMANDIN,2020-08-27,2020-08-27 5:00,2020,8,27,5:00,0,98.74,79,8.1,4.7,29,18
NORMANDIN,2020-08-27,2020-08-27 6:00,2020,8,27,6:00,0,98.75,75,9.4,5.2,29,22
NORMANDIN,2020-08-27,2020-08-27 7:00,2020,8,27,7:00,0,98.82,72,10.7,5.8,31,18
NORMANDIN,2020-08-27,2020-08-27 8:00,2020,8,27,8:00,0,98.82,70,11.3,6,31,22
NORMANDIN,2020-08-27,2020-08-27 9:00,2020,8,27,9:00,0,98.83,67,12.6,6.6,31,26
NORMANDIN,2020-08-27,2020-08-27 10:00,2020,8,27,10:00,0,98.76,64,13.6,6.9,32,20
NORMANDIN,2020-08-27,2020-08-27 11:00,2020,8,27,11:00,0,98.69,61,14.8,7.4,31,22
NORMANDIN,2020-08-27,2020-08-27 12:00,2020,8,27,12:00,0,98.66,56,15.7,6.9,31,23
NORMANDIN,2020-08-27,2020-08-27 13:00,2020,8,27,13:00,0,98.63,56,16.3,7.6,31,22
NORMANDIN,2020-08-27,2020-08-27 14:00,2020,8,27,14:00,0,98.61,56,17.5,8.6,32,20
NORMANDIN,2020-08-27,2020-08-27 15:00,2020,8,27,15:00,0,98.61,55,16.2,7.1,32,22
NORMANDIN,2020-08-27,2020-08-27 16:00,2020,8,27,16:00,0,98.63,56,16.2,7.5,33,19
NORMANDIN,2020-08-27,2020-08-27 17:00,2020,8,27,17:00,0,98.66,59,15.7,7.7,32,14
NORMANDIN,2020-08-27,2020-08-27 18:00,2020,8,27,18:00,0,98.69,63,15.1,8.2,32,10
NORMANDIN,2020-08-27,2020-08-27 19:00,2020,8,27,19:00,0,98.73,71,13.5,8.4,31,11
NORMANDIN,2020-08-27,2020-08-27 20:00,2020,8,27,20:00,0,98.8,80,12.5,9.3,31,7
NORMANDIN,2020-08-27,2020-08-27 21:00,2020,8,27,21:00,0,98.86,68,12.8,7,32,12
NORMANDIN,2020-08-27,2020-08-27 22:00,2020,8,27,22:00,0,98.86,72,12.1,7.2,31,11
NORMANDIN,2020-08-27,2020-08-27 23:00,2020,8,27,23:00,0,98.84,85,9.4,7,28,12
NORMANDIN,2020-08-28,2020-08-28 0:00,2020,8,28,0:00,0,98.81,90,8.6,7,28,14
NORMANDIN,2020-08-28,2020-08-28 1:00,2020,8,28,1:00,0,98.82,88,8.9,7.1,28,12
NORMANDIN,2020-08-28,2020-08-28 2:00,2020,8,28,2:00,0,98.86,87,8.6,6.6,29,11
NORMANDIN,2020-08-28,2020-08-28 3:00,2020,8,28,3:00,0,98.84,85,9.2,6.8,29,12
NORMANDIN,2020-08-28,2020-08-28 4:00,2020,8,28,4:00,0,98.85,87,8.8,6.8,29,12
NORMANDIN,2020-08-28,2020-08-28 5:00,2020,8,28,5:00,0,98.9,85,9.8,7.3,28,14
NORMANDIN,2020-08-28,2020-08-28 6:00,2020,8,28,6:00,0,98.94,84,10.4,7.8,30,11
NORMANDIN,2020-08-28,2020-08-28 7:00,2020,8,28,7:00,0,98.97,82,11.8,8.9,29,12
NORMANDIN,2020-08-28,2020-08-28 8:00,2020,8,28,8:00,0,99,76,12.4,8.3,31,14
NORMANDIN,2020-08-28,2020-08-28 9:00,2020,8,28,9:00,0,99.02,70,13.3,7.9,31,18
NORMANDIN,2020-08-28,2020-08-28 10:00,2020,8,28,10:00,0,99.08,62,14.5,7.3,31,22
NORMANDIN,2020-08-28,2020-08-28 11:00,2020,8,28,11:00,0,99.04,54,16,6.8,32,25
NORMANDIN,2020-08-28,2020-08-28 12:00,2020,8,28,12:00,0,99.01,53,16,6.5,34,21
NORMANDIN,2020-08-28,2020-08-28 13:00,2020,8,28,13:00,0,98.99,47,17.1,5.7,31,22
NORMANDIN,2020-08-28,2020-08-28 14:00,2020,8,28,14:00,0,98.93,46,18,6,31,20
NORMANDIN,2020-08-28,2020-08-28 15:00,2020,8,28,15:00,0,98.94,46,17.7,6,30,21
NORMANDIN,2020-08-28,2020-08-28 16:00,2020,8,28,16:00,0,99.01,49,18.1,7.2,29,21
NORMANDIN,2020-08-28,2020-08-28 17:00,2020,8,28,17:00,0,99,49,17.5,6.8,32,15
NORMANDIN,2020-08-28,2020-08-28 18:00,2020,8,28,18:00,0,99,55,16.2,7.2,31,9
NORMANDIN,2020-08-28,2020-08-28 19:00,2020,8,28,19:00,0,98.98,75,11.7,7.4,30,8
NORMANDIN,2020-08-28,2020-08-28 20:00,2020,8,28,20:00,0,99,87,8.9,6.9,28,6
NORMANDIN,2020-08-28,2020-08-28 21:00,2020,8,28,21:00,0,99,86,9.3,7,28,8
NORMANDIN,2020-08-28,2020-08-28 22:00,2020,8,28,22:00,0,99.03,87,9,6.9,28,13
NORMANDIN,2020-08-28,2020-08-28 23:00,2020,8,28,23:00,0,99.09,89,8.1,6.4,34,10
NORMANDIN,2020-08-29,2020-08-29 0:00,2020,8,29,0:00,0,99.07,91,7.5,6.1,34,7
NORMANDIN,2020-08-29,2020-08-29 1:00,2020,8,29,1:00,0,99.06,92,7,5.8,30,10
NORMANDIN,2020-08-29,2020-08-29 2:00,2020,8,29,2:00,0,99.01,95,6,5.2,33,5
NORMANDIN,2020-08-29,2020-08-29 3:00,2020,8,29,3:00,0,98.96,96,5,4.5,32,7
NORMANDIN,2020-08-29,2020-08-29 4:00,2020,8,29,4:00,0,98.96,99,4.8,4.6,33,8
NORMANDIN,2020-08-29,2020-08-29 5:00,2020,8,29,5:00,0,98.97,97,5,4.6,33,8
NORMANDIN,2020-08-29,2020-08-29 6:00,2020,8,29,6:00,0,98.98,97,5.5,5,32,7
NORMANDIN,2020-08-29,2020-08-29 7:00,2020,8,29,7:00,0,98.93,93,7.3,6.2,2,6
NORMANDIN,2020-08-29,2020-08-29 8:00,2020,8,29,8:00,0,98.89,87,9.5,7.5,12,3
NORMANDIN,2020-08-29,2020-08-29 9:00,2020,8,29,9:00,0,98.85,87,10.4,8.4,12,6
NORMANDIN,2020-08-29,2020-08-29 10:00,2020,8,29,10:00,0,98.78,83,12,9.2,8,6
NORMANDIN,2020-08-29,2020-08-29 11:00,2020,8,29,11:00,0,98.71,79,13.4,9.9,15,4
NORMANDIN,2020-08-29,2020-08-29 12:00,2020,8,29,12:00,0,98.61,65,15.3,8.9,11,9
NORMANDIN,2020-08-29,2020-08-29 13:00,2020,8,29,13:00,0,98.52,59,16.2,8.3,9,11
NORMANDIN,2020-08-29,2020-08-29 14:00,2020,8,29,14:00,0,98.4,58,16.5,8.1,8,14
NORMANDIN,2020-08-29,2020-08-29 15:00,2020,8,29,15:00,0,98.35,58,16.1,7.9,8,13
NORMANDIN,2020-08-29,2020-08-29 16:00,2020,8,29,16:00,0,98.3,60,16.2,8.4,6,11
NORMANDIN,2020-08-29,2020-08-29 17:00,2020,8,29,17:00,0,98.25,66,15.3,8.9,11,12
NORMANDIN,2020-08-29,2020-08-29 18:00,2020,8,29,18:00,0,98.2,76,13.5,9.3,10,15
NORMANDIN,2020-08-29,2020-08-29 19:00,2020,8,29,19:00,0,98.23,83,12.5,9.8,11,7
NORMANDIN,2020-08-29,2020-08-29 20:00,2020,8,29,20:00,0,98.2,90,11.7,10.2,10,6
NORMANDIN,2020-08-29,2020-08-29 21:00,2020,8,29,21:00,0,98.12,93,11.2,10.2,2,5
NORMANDIN,2020-08-29,2020-08-29 22:00,2020,8,29,22:00,0,98.11,89,11.6,9.9,2,8
NORMANDIN,2020-08-29,2020-08-29 23:00,2020,8,29,23:00,2.6,98.13,96,10.9,10.2,2,9
NORMANDIN,2020-08-30,2020-08-30 0:00,2020,8,30,0:00,2.8,98.08,96,10.5,9.9,36,11
NORMANDIN,2020-08-30,2020-08-30 1:00,2020,8,30,1:00,0.8,98.07,92,10.4,9.1,1,16
NORMANDIN,2020-08-30,2020-08-30 2:00,2020,8,30,2:00,0.4,98.04,95,10.2,9.4,36,14
NORMANDIN,2020-08-30,2020-08-30 3:00,2020,8,30,3:00,1.6,98.09,96,10,9.4,36,16
NORMANDIN,2020-08-30,2020-08-30 4:00,2020,8,30,4:00,2.2,98.13,95,9.8,9.1,36,18
NORMANDIN,2020-08-30,2020-08-30 5:00,2020,8,30,5:00,1.9,98.18,92,9.4,8.2,36,18
NORMANDIN,2020-08-30,2020-08-30 6:00,2020,8,30,6:00,0.9,98.25,93,9.1,8,36,17
NORMANDIN,2020-08-30,2020-08-30 7:00,2020,8,30,7:00,1.1,98.35,95,9,8.2,34,15
NORMANDIN,2020-08-30,2020-08-30 8:00,2020,8,30,8:00,1.1,98.44,92,9.4,8.3,35,17
NORMANDIN,2020-08-30,2020-08-30 9:00,2020,8,30,9:00,0.5,98.52,93,9.9,8.8,33,16
NORMANDIN,2020-08-30,2020-08-30 10:00,2020,8,30,10:00,0.2,98.6,91,10.7,9.2,33,19
NORMANDIN,2020-08-30,2020-08-30 11:00,2020,8,30,11:00,0.2,98.66,92,11.4,10.1,33,17
NORMANDIN,2020-08-30,2020-08-30 12:00,2020,8,30,12:00,0,98.74,85,12,9.5,34,18
NORMANDIN,2020-08-30,2020-08-30 13:00,2020,8,30,13:00,0,98.8,82,12.8,9.8,34,18
NORMANDIN,2020-08-30,2020-08-30 14:00,2020,8,30,14:00,0,98.85,70,13.8,8.5,36,20
NORMANDIN,2020-08-30,2020-08-30 15:00,2020,8,30,15:00,0,98.89,79,13.3,9.8,2,11
NORMANDIN,2020-08-30,2020-08-30 16:00,2020,8,30,16:00,0,98.93,72,14.1,9.2,33,13
NORMANDIN,2020-08-30,2020-08-30 17:00,2020,8,30,17:00,0.2,99.02,75,13.7,9.3,29,10
