No,Time,Obs,Fitted,dual,Type,Position
572,572,-40,-29.809,-1.02E+01,1,1
573,573,-40,-30.414,-9.59E+00,1,1
574,574,-40,-30.994,-9.01E+00,1,1
575,575,-40,-31.556,-8.44E+00,1,1
576,576,-41,-32.105,-8.89E+00,1,1
577,577,-41,-32.638,-8.36E+00,1,1
578,578,-41.875,-33.157,-8.72E+00,1,1
579,579,-42.5,-33.667,-8.83E+00,1,1
580,580,-43,-34.162,-8.84E+00,1,1
581,581,-44,-34.655,-9.34E+00,1,1
582,582,-44,-35.142,-8.86E+00,1,1
583,583,-44,-35.628,-8.37E+00,1,1
584,584,-44.625,-36.113,-8.51E+00,1,1
585,585,-45,-36.591,-8.41E+00,1,1
586,586,-45,-37.061,-7.94E+00,1,1
587,587,-45,-37.512,-7.49E+00,1,1
588,588,-44.875,-37.957,-6.92E+00,1,1
589,589,-44,-38.385,-5.62E+00,1,1
590,590,-44,-37.594,-6.41E+00,1,1
591,591,-44,-33.171,-1.08E+01,1,1
592,592,-42.75,-31.011,-1.17E+01,1,1
593,593,-40.875,-31.945,-8.93E+00,1,1
594,594,-40,-32.979,-7.02E+00,1,1
595,595,-40,-33.737,-6.26E+00,1,1
596,596,-40,-34.263,-5.74E+00,1,1
597,597,-40,-34.526,-5.47E+00,1,1
598,598,-39.25,-31.324,-7.93E+00,1,1
599,599,-18.125,-24.785,6.66E+00,1,1
600,600,-5.375,-23.633,1.83E+01,1,1
601,601,-12.75,-23.077,1.03E+01,1,1
602,602,-19.125,-20.887,1.76E+00,1,1
603,603,-23.5,-18.587,-4.91E+00,1,1
604,604,-27,-16.766,-1.02E+01,1,1
605,605,-29.875,-15.73,-1.41E+01,1,1
606,606,-32,-15.307,-1.67E+01,1,1
607,607,-34.125,-15.557,-1.86E+01,1,1
608,608,-35.75,-16.238,-1.95E+01,1,1
609,609,-36.625,-17.196,-1.94E+01,1,1
610,610,-37.375,-18.265,-1.91E+01,1,1
611,611,-38,-19.413,-1.86E+01,1,1
612,612,-38,-20.531,-1.75E+01,1,1
613,613,-38,-21.618,-1.64E+01,1,1
614,614,-38,-22.641,-1.54E+01,1,1
615,615,-38,-23.617,-1.44E+01,1,1
616,616,-38,-24.555,-1.34E+01,1,1
617,617,-38.75,-25.398,-1.34E+01,1,1
618,618,-39,-26.231,-1.28E+01,1,1
619,619,-39,-27.04,-1.20E+01,1,1
620,620,-39,-27.792,-1.12E+01,1,1
621,621,-39.5,-28.537,-1.10E+01,1,1
622,622,-40,-28.848,-1.12E+01,1,1
623,623,-40,-26.059,-1.39E+01,1,1
624,624,-29.625,-24.061,-5.56E+00,1,1
625,625,-9.375,-23.686,1.43E+01,1,1
626,626,-10.125,-22.857,1.27E+01,1,1
627,627,-14.25,-21.081,6.83E+00,1,1
628,628,-17.75,-19.144,1.39E+00,1,1
629,629,-20.625,-17.505,-3.12E+00,1,1
630,630,-22.625,-16.307,-6.32E+00,1,1
631,631,-24.75,-15.395,-9.35E+00,1,1
632,632,-26.5,-14.85,-1.17E+01,1,1
633,633,-27.75,-14.626,-1.31E+01,1,1
634,634,-29,-14.666,-1.43E+01,1,1
635,635,-30.125,-14.897,-1.52E+01,1,1
636,636,-31,-15.334,-1.57E+01,1,1
637,637,-31.375,-15.882,-1.55E+01,1,1
638,638,-32,-16.524,-1.55E+01,1,1
639,639,-32,-17.217,-1.48E+01,1,1
640,640,-32.75,-17.924,-1.48E+01,1,1
641,641,-33,-18.662,-1.43E+01,1,1
642,642,-33,-19.352,-1.36E+01,1,1
643,643,-33.5,-20.062,-1.34E+01,1,1
644,644,-34,-20.777,-1.32E+01,1,1
645,645,-32.125,-16.348,-1.58E+01,1,1
646,646,-7.75,-13.44,5.69E+00,1,1
647,647,-9.625,-11.312,1.69E+00,1,1
648,648,-13.375,-10.574,-2.80E+00,1,1
649,649,-16.375,-10.512,-5.86E+00,1,1
650,650,-18.75,-10.779,-7.97E+00,1,1
651,651,-21,-11.417,-9.58E+00,1,1
652,652,-23.125,-12.245,-1.09E+01,1,1
653,653,-25,-13.369,-1.16E+01,1,1
654,654,-26.875,-14.59,-1.23E+01,1,1
655,655,-28.25,-15.891,-1.24E+01,1,1
656,656,-29.875,-17.291,-1.26E+01,1,1
657,657,-31.25,-18.579,-1.27E+01,1,1
658,658,-32,-19.864,-1.21E+01,1,1
659,659,-32.625,-21.053,-1.16E+01,1,1
660,660,-33,-22.192,-1.08E+01,1,1
661,661,-33,-23.269,-9.73E+00,1,1
662,662,-33,-24.177,-8.82E+00,1,1
663,663,-33,-25.073,-7.93E+00,1,1
664,664,-33,-25.907,-7.09E+00,1,1
665,665,-33,-26.702,-6.30E+00,1,1
666,666,-34,-27.48,-6.52E+00,1,1
667,667,-34,-28.163,-5.84E+00,1,1
668,668,-34,-28.843,-5.16E+00,1,1
669,669,-34,-29.481,-4.52E+00,1,1
670,670,-34,-30.094,-3.91E+00,1,1
671,671,-34.75,-28.919,-5.83E+00,1,1
672,672,-26.25,-25.156,-1.09E+00,1,1
673,673,-2.125,-22.804,2.07E+01,1,1
674,674,-4.5,-21.653,1.72E+01,1,1
675,675,-10.125,-19.822,9.70E+00,1,1
676,676,-15.625,-18.318,2.69E+00,1,1
677,677,-20.125,-17.541,-2.58E+00,1,1
678,678,-23.875,-17.516,-6.36E+00,1,1
679,679,-26.75,-17.97,-8.78E+00,1,1
680,680,-28.75,-18.704,-1.00E+01,1,1
681,681,-30.25,-19.563,-1.07E+01,1,1
682,682,-31,-20.529,-1.05E+01,1,1
683,683,-32,-21.456,-1.05E+01,1,1
684,684,-32,-22.403,-9.60E+00,1,1
685,685,-32,-23.256,-8.74E+00,1,1
686,686,-32.875,-24.062,-8.81E+00,1,1
687,687,-33,-24.82,-8.18E+00,1,1
688,688,-33,-25.556,-7.44E+00,1,1
689,689,-33,-26.244,-6.76E+00,1,1
690,690,-33,-26.886,-6.11E+00,1,1
691,691,-33.625,-27.511,-6.11E+00,1,1
692,692,-34.25,-28.128,-6.12E+00,1,1
693,693,-35,-26.985,-8.01E+00,1,1
694,694,-35,-24.728,-1.03E+01,1,1
695,695,-34.5,-24.339,-1.02E+01,1,1
696,696,-33.375,-24.564,-8.81E+00,1,1
697,697,-31.75,-24.563,-7.19E+00,1,1
698,698,-29.625,-24.706,-4.92E+00,1,1
699,699,-29,-25.008,-3.99E+00,1,1
700,700,-29,-25.331,-3.67E+00,1,1
701,701,-29,-25.413,-3.59E+00,1,1
702,702,-29,-25.621,-3.38E+00,1,1
703,703,-29.75,-26.111,-3.64E+00,1,1
704,704,-31.25,-26.656,-4.59E+00,1,1
705,705,-32.5,-27.269,-5.23E+00,1,1
706,706,-33.375,-27.936,-5.44E+00,1,1
707,707,-34,-28.64,-5.36E+00,1,1
708,708,-34.75,-29.328,-5.42E+00,1,1
709,709,-35,-30.018,-4.98E+00,1,1
710,710,-35.875,-30.696,-5.18E+00,1,1
711,711,-36,-31.344,-4.66E+00,1,1
712,712,-36,-31.984,-4.02E+00,1,1
713,713,-36,-32.571,-3.43E+00,1,1
714,714,-36,-33.141,-2.86E+00,1,1
715,715,-36,-33.685,-2.31E+00,1,1
716,716,-36.875,-34.2,-2.67E+00,1,1
717,717,-37,-34.7,-2.30E+00,1,1
718,718,-37,-35.17,-1.83E+00,1,1
719,719,-37,-35.258,-1.74E+00,1,1
720,720,-34.5,-34.404,-9.59E-02,1,1
721,721,-21.625,-33.081,1.15E+01,1,1
722,722,-22.25,-31.478,9.23E+00,1,1
723,723,-25,-29.939,4.94E+00,1,1
724,724,-27.5,-29.252,1.75E+00,1,1
725,725,-30.125,-29.394,-7.31E-01,1,1
726,726,-32.125,-29.883,-2.24E+00,1,1
727,727,-34.125,-30.431,-3.69E+00,1,1
728,728,-35.5,-31.034,-4.47E+00,1,1
729,729,-36.5,-31.677,-4.82E+00,1,1
730,730,-37,-32.361,-4.64E+00,1,1
731,731,-38,-33.04,-4.96E+00,1,1
732,732,-38,-33.729,-4.27E+00,1,1
733,733,-38,-34.36,-3.64E+00,1,1
734,734,-38,-34.99,-3.01E+00,1,1
735,735,-38,-35.581,-2.42E+00,1,1
736,736,-38,-36.143,-1.86E+00,1,1
737,737,-38.75,-36.696,-2.05E+00,1,1
738,738,-39,-37.194,-1.81E+00,1,1
739,739,-39,-37.674,-1.33E+00,1,1
740,740,-39,-38.141,-8.59E-01,1,1
741,741,-39,-38.586,-4.14E-01,1,1
742,742,-39,-38.776,-2.24E-01,1,1
743,743,-39.875,-38.831,-1.04E+00,1,1
744,744,-40,-39.199,-8.01E-01,1,1
745,745,-40.25,-39.627,-6.23E-01,1,1
746,746,-41,-40.051,-9.49E-01,1,1
747,747,-41.375,-40.458,-9.17E-01,1,1
748,748,-42.125,-40.838,-1.29E+00,1,1
749,749,-43,-41.203,-1.80E+00,1,1
750,750,-43.375,-41.559,-1.82E+00,1,1
751,751,-44,-41.901,-2.10E+00,1,1
752,752,-44,-42.235,-1.77E+00,1,1
753,753,-44,-42.556,-1.44E+00,1,1
754,754,-44,-42.87,-1.13E+00,1,1
755,755,-44.75,-43.178,-1.57E+00,1,1
756,756,-44.875,-43.481,-1.39E+00,1,1
757,757,-44,-43.78,-2.20E-01,1,1
758,758,-44,-44.062,6.20E-02,1,1
759,759,-44,-44.334,3.34E-01,1,1
760,760,-44,-44.595,5.95E-01,1,1
761,761,-44,-44.843,8.43E-01,1,1
762,762,-44,-45.084,1.08E+00,1,1
763,763,-44,-45.308,1.31E+00,1,1
764,764,-44,-45.529,1.53E+00,1,1
765,765,-44,-45.741,1.74E+00,1,1
766,766,-44,-45.948,1.95E+00,1,1
767,767,-44.5,-45.709,1.21E+00,1,1
768,768,-44.75,-44.689,-6.07E-02,1,1
769,769,-35.625,-43.568,7.94E+00,1,1
770,770,-33.75,-42.723,8.97E+00,1,1
771,771,-35.625,-42.65,7.02E+00,1,1
772,772,-37.5,-42.728,5.23E+00,1,1
773,773,-38.875,-42.559,3.68E+00,1,1
774,774,-40.375,-42.415,2.04E+00,1,1
775,775,-41.5,-42.44,9.40E-01,1,1
776,776,-42.5,-42.519,1.91E-02,1,1
777,777,-43,-42.632,-3.68E-01,1,1
778,778,-43.75,-42.785,-9.65E-01,1,1
779,779,-44,-42.965,-1.04E+00,1,1
780,780,-44,-43.168,-8.32E-01,1,1
781,781,-44,-43.391,-6.09E-01,1,1
782,782,-44,-43.632,-3.68E-01,1,1
783,783,-44,-43.877,-1.23E-01,1,1
784,784,-44,-44.126,1.26E-01,1,1
785,785,-44,-44.376,3.76E-01,1,1
786,786,-44,-44.628,6.28E-01,1,1
787,787,-44,-44.879,8.79E-01,1,1
788,788,-44,-45.129,1.13E+00,1,1
789,789,-44,-45.376,1.38E+00,1,1
790,790,-44,-44.193,1.93E-01,1,1
791,791,-41.625,-38.651,-2.97E+00,1,1
792,792,-22.375,-33.901,1.15E+01,1,1
793,793,-22.25,-33.438,1.12E+01,1,1
794,794,-27.5,-34.605,7.11E+00,1,1
795,795,-31,-35.588,4.59E+00,1,1
796,796,-33.75,-36.285,2.53E+00,1,1
797,797,-35.875,-36.75,8.75E-01,1,1
798,798,-37.625,-37.105,-5.20E-01,1,1
799,799,-39,-37.423,-1.58E+00,1,1
800,800,-40,-37.74,-2.26E+00,1,1
801,801,-40.375,-38.078,-2.30E+00,1,1
802,802,-41,-38.437,-2.56E+00,1,1
803,803,-41.25,-38.815,-2.43E+00,1,1
804,804,-42,-39.205,-2.80E+00,1,1
805,805,-42,-39.61,-2.39E+00,1,1
806,806,-42,-40.019,-1.98E+00,1,1
807,807,-42,-40.424,-1.58E+00,1,1
808,808,-42,-40.82,-1.18E+00,1,1
809,809,-42,-41.206,-7.94E-01,1,1
810,810,-42,-41.59,-4.10E-01,1,1
811,811,-42,-41.962,-3.84E-02,1,1
812,812,-43,-42.324,-6.76E-01,1,1
813,813,-43,-42.676,-3.24E-01,1,1
814,814,-43,-41.232,-1.77E+00,1,1
815,815,-42.5,-36.216,-6.28E+00,1,1
816,816,-30.625,-34.179,3.55E+00,1,1
817,817,-30.875,-35.114,4.24E+00,1,1
818,818,-32.75,-36.151,3.40E+00,1,1
819,819,-34.75,-37.002,2.25E+00,1,1
820,820,-36.125,-37.631,1.51E+00,1,1
821,821,-37,-37.674,6.74E-01,1,1
822,822,-37.75,-37.163,-5.87E-01,1,1
823,823,-38,-36.917,-1.08E+00,1,1
824,824,-39,-36.179,-2.82E+00,1,1
825,825,-38,-33.252,-4.75E+00,1,1
826,826,-32.5,-31.508,-9.92E-01,1,1
827,827,-29.25,-32.178,2.93E+00,1,1
828,828,-30.625,-33.109,2.48E+00,1,1
829,829,-31.625,-33.824,2.20E+00,1,1
830,830,-32.75,-34.358,1.61E+00,1,1
831,831,-33.75,-34.774,1.02E+00,1,1
832,832,-34.25,-35.132,8.82E-01,1,1
833,833,-35,-35.464,4.64E-01,1,1
834,834,-35.625,-35.778,1.53E-01,1,1
835,835,-36,-36.093,9.27E-02,1,1
836,836,-36.625,-36.401,-2.24E-01,1,1
837,837,-37,-36.714,-2.86E-01,1,1
838,838,-37.5,-37.032,-4.68E-01,1,1
839,839,-38,-36.59,-1.41E+00,1,1
840,840,-38,-35.63,-2.37E+00,1,1
841,841,-38,-35.492,-2.51E+00,1,1
842,842,-38,-35.709,-2.29E+00,1,1
843,843,-37.75,-36.106,-1.64E+00,1,1
844,844,-37,-36.651,-3.49E-01,1,1
845,845,-37.75,-37.168,-5.82E-01,1,1
846,846,-38,-37.638,-3.62E-01,1,1
847,847,-38,-37.836,-1.64E-01,1,1
848,848,-38.125,-37.896,-2.29E-01,1,1
849,849,-39,-36.329,-2.67E+00,1,1
850,850,-38.125,-34.391,-3.73E+00,1,1
851,851,-37,-34.761,-2.24E+00,1,1
852,852,-36.125,-35.513,-6.12E-01,1,1
853,853,-36,-36.203,2.03E-01,1,1
854,854,-36,-36.808,8.08E-01,1,1
855,855,-36,-37.32,1.32E+00,1,1
856,856,-36.875,-37.778,9.03E-01,1,1
857,857,-37,-38.195,1.19E+00,1,1
858,858,-37,-38.579,1.58E+00,1,1
859,859,-37.125,-38.929,1.80E+00,1,1
860,860,-38,-39.26,1.26E+00,1,1
861,861,-38,-39.577,1.58E+00,1,1
862,862,-38,-39.885,1.89E+00,1,1
863,863,-38.375,-40.186,1.81E+00,1,1
864,864,-38.625,-40.472,1.85E+00,1,1
865,865,-37.5,-40.752,3.25E+00,1,1
866,866,-37,-41.022,4.02E+00,1,1
867,867,-38,-41.28,3.28E+00,1,1
868,868,-38.75,-41.535,2.78E+00,1,1
869,869,-39.125,-41.779,2.65E+00,1,1
870,870,-40,-42.022,2.02E+00,1,1
871,871,-40.5,-42.264,1.76E+00,1,1
872,872,-41,-42.511,1.51E+00,1,1
873,873,-41,-42.764,1.76E+00,1,1
874,874,-41.875,-43.018,1.14E+00,1,1
875,875,-42,-43.28,1.28E+00,1,1
876,876,-42,-41.789,-2.11E-01,1,1
877,877,-42,-32.922,-9.08E+00,1,1
878,878,-29.625,-28.656,-9.69E-01,1,1
879,879,-26,-29.923,3.92E+00,1,1
880,880,-27.5,-31.619,4.12E+00,1,1
881,881,-28.5,-32.907,4.41E+00,1,1
882,882,-29.5,-33.836,4.34E+00,1,1
883,883,-30.25,-34.459,4.21E+00,1,1
884,884,-31,-34.921,3.92E+00,1,1
885,885,-32,-35.271,3.27E+00,1,1
886,886,-32.625,-35.567,2.94E+00,1,1
887,887,-33.125,-35.842,2.72E+00,1,1
888,888,-34,-35.873,1.87E+00,1,1
889,889,-34.25,-35.818,1.57E+00,1,1
890,890,-35,-36.085,1.09E+00,1,1
891,891,-35.5,-36.415,9.15E-01,1,1
892,892,-36,-36.758,7.58E-01,1,1
893,893,-37,-37.114,1.14E-01,1,1
894,894,-37.875,-37.471,-4.04E-01,1,1
895,895,-38,-37.843,-1.57E-01,1,1
896,896,-38.5,-38.233,-2.67E-01,1,1
897,897,-39,-38.628,-3.72E-01,1,1
898,898,-39,-39.028,2.83E-02,1,1
899,899,-39.125,-39.427,3.02E-01,1,1
900,900,-40,-39.712,-2.88E-01,1,1
901,901,-28.75,-3.161,-2.56E+01,1,1
902,902,11.25,6.671,4.58E+00,1,1
903,903,12,14.046,-2.05E+00,1,1
904,904,12,11.65,3.50E-01,1,1
905,905,12.125,14.085,-1.96E+00,1,1
906,906,13,5.644,7.36E+00,1,1
907,907,13,4.134,8.87E+00,1,1
908,908,12.625,8.707,3.92E+00,1,1
909,909,12.875,4.98,7.90E+00,1,1
910,910,13,3.286,9.71E+00,1,1
911,911,12.625,2.401,1.02E+01,1,1
912,912,12,1.905,1.01E+01,1,1
913,913,12,1.622,1.04E+01,1,1
914,914,12,1.457,1.05E+01,1,1
915,915,12,1.286,1.07E+01,1,1
916,916,11.125,1.093,1.00E+01,1,1
917,917,11,0.882,1.01E+01,1,1
918,918,10.875,0.659,1.02E+01,1,1
919,919,10,0.415,9.58E+00,1,1
920,920,9.125,0.044,9.08E+00,1,1
921,921,7.5,-0.482,7.98E+00,1,1
922,922,6,-1.156,7.16E+00,1,1
923,923,4.875,-1.782,6.66E+00,1,1
924,924,4,-2.372,6.37E+00,1,1
925,925,3,-2.697,5.70E+00,1,1
926,926,2.375,-2.88,5.26E+00,1,1
927,927,1.25,-3.604,4.85E+00,1,1
928,928,0.25,-4.244,4.49E+00,1,1
929,929,0.00E+00,-4.75E+00,4.75E+00,1,1
930,930,-1,-5.237,4.24E+00,1,1
931,931,-1.875,-5.635,3.76E+00,1,1
932,932,-2.875,-6.045,3.17E+00,1,1
933,933,-4,-6.451,2.45E+00,1,1
934,934,-5,-6.864,1.86E+00,1,1
935,935,-6,-7.302,1.30E+00,1,1
936,936,-6.875,-7.847,9.72E-01,1,1
937,937,-7.75,-8.461,7.11E-01,1,1
938,938,-8.75,-9.117,3.67E-01,1,1
939,939,-9.75,-9.802,5.20E-02,1,1
940,940,-11.25,-10.326,-9.24E-01,1,1
941,941,-13,-11.081,-1.92E+00,1,1
942,942,-15,-12.025,-2.97E+00,1,1
943,943,-17,-13.097,-3.90E+00,1,1
944,944,-19.375,-14.285,-5.09E+00,1,1
945,945,-21.375,-15.482,-5.89E+00,1,1
946,946,-23.125,-16.565,-6.56E+00,1,1
947,947,-24.125,-17.614,-6.51E+00,1,1
948,948,-25,-18.625,-6.37E+00,1,1
949,949,-25.5,-19.555,-5.94E+00,1,1
950,950,-26,-20.056,-5.94E+00,1,1
951,951,-27,-20.097,-6.90E+00,1,1
952,952,-27,-20.707,-6.29E+00,1,1
953,953,-27,-21.608,-5.39E+00,1,1
954,954,-27.875,-22.439,-5.44E+00,1,1
955,955,-28,-23.209,-4.79E+00,1,1
956,956,-28,-23.904,-4.10E+00,1,1
957,957,-28.125,-24.575,-3.55E+00,1,1
958,958,-29,-25.21,-3.79E+00,1,1
959,959,-29,-25.841,-3.16E+00,1,1
960,960,-29.25,-26.43,-2.82E+00,1,1
961,961,-30,-26.981,-3.02E+00,1,1
962,962,-30,-27.5,-2.50E+00,1,1
963,963,-31,-28.004,-3.00E+00,1,1
964,964,-31.5,-28.52,-2.98E+00,1,1
965,965,-32.25,-29.029,-3.22E+00,1,1
966,966,-33,-29.557,-3.44E+00,1,1
967,967,-33.5,-30.107,-3.39E+00,1,1
968,968,-34,-30.673,-3.33E+00,1,1
969,969,-34.375,-31.261,-3.11E+00,1,1
970,970,-35,-31.833,-3.17E+00,1,1
971,971,-35,-32.398,-2.60E+00,1,1
972,972,-35,-32.933,-2.07E+00,1,1
973,973,-35,-33.445,-1.56E+00,1,1
974,974,-35,-33.937,-1.06E+00,1,1
975,975,-35,-34.388,-6.12E-01,1,1
976,976,-35,-34.818,-1.82E-01,1,1
977,977,-36,-35.225,-7.75E-01,1,1
978,978,-36,-35.602,-3.98E-01,1,1
979,979,-36,-35.964,-3.57E-02,1,1
980,980,-36,-36.293,2.93E-01,1,1
981,981,-36,-36.608,6.08E-01,1,1
982,982,-36,-36.912,9.12E-01,1,1
983,983,-36.75,-37.206,4.56E-01,1,1
984,984,-37,-37.494,4.94E-01,1,1
985,985,-37,-37.773,7.73E-01,1,1
986,986,-37,-38.054,1.05E+00,1,1
987,987,-37.875,-38.329,4.54E-01,1,1
988,988,-38,-38.602,6.02E-01,1,1
989,989,-38.375,-38.873,4.98E-01,1,1
990,990,-39,-39.14,1.40E-01,1,1
991,991,-39.125,-39.413,2.88E-01,1,1
992,992,-40,-39.694,-3.06E-01,1,1
993,993,-40,-39.978,-2.17E-02,1,1
994,994,-40,-40.263,2.63E-01,1,1
995,995,-40,-40.544,5.44E-01,1,1
996,996,-40,-40.83,8.30E-01,1,1
997,997,-40,-41.114,1.11E+00,1,1
998,998,-41,-41.395,3.95E-01,1,1
999,999,-41,-41.674,6.74E-01,1,1
1000,1000,-41,-41.937,9.37E-01,1,1
1001,1001,-41,-42.188,1.19E+00,1,1
1002,1002,-41,-42.427,1.43E+00,1,1
1003,1003,-41,-42.658,1.66E+00,1,1
1004,1004,-41,-42.886,1.89E+00,1,1
1005,1005,-41,-43.105,2.10E+00,1,1
1006,1006,-41,-43.322,2.32E+00,1,1
1007,1007,-41,-43.534,2.53E+00,1,1
1008,1008,-41,-43.739,2.74E+00,1,1
1009,1009,-41.375,-43.933,2.56E+00,1,1
1010,1010,-42,-44.12,2.12E+00,1,1
1011,1011,-42.25,-44.301,2.05E+00,1,1
1012,1012,-43,-44.479,1.48E+00,1,1
1013,1013,-43,-44.656,1.66E+00,1,1
1014,1014,-43.75,-44.83,1.08E+00,1,1
1015,1015,-44,-45.006,1.01E+00,1,1
1016,1016,-44,-45.185,1.19E+00,1,1
1017,1017,-44.25,-45.371,1.12E+00,1,1
1018,1018,-45,-45.565,5.65E-01,1,1
1019,1019,-44.25,-45.758,1.51E+00,1,1
1020,1020,-44,-45.953,1.95E+00,1,1
1021,1021,-44,-46.147,2.15E+00,1,1
1022,1022,-44,-46.341,2.34E+00,1,1
1023,1023,-44,-46.534,2.53E+00,1,1
1024,1024,-44,-46.728,2.73E+00,1,1
1025,1025,-44,-46.921,2.92E+00,1,1
1026,1026,-44,-47.112,3.11E+00,1,1
1027,1027,-44,-47.3,3.30E+00,1,1
1028,1028,-44,-47.483,3.48E+00,1,1
1029,1029,-44,-47.658,3.66E+00,1,1
1030,1030,-44,-47.827,3.83E+00,1,1
1031,1031,-44,-47.989,3.99E+00,1,1
1032,1032,-44,-48.145,4.15E+00,1,1
1033,1033,-44,-48.296,4.30E+00,1,1
1034,1034,-44.5,-48.442,3.94E+00,1,1
1035,1035,-45,-48.584,3.58E+00,1,1
1036,1036,-45.875,-48.72,2.84E+00,1,1
1037,1037,-46.5,-48.853,2.35E+00,1,1
1038,1038,-47.125,-48.985,1.86E+00,1,1
1039,1039,-48,-49.116,1.12E+00,1,1
1040,1040,-48,-49.251,1.25E+00,1,1
1041,1041,-48,-49.388,1.39E+00,1,1
1042,1042,-48.375,-49.529,1.15E+00,1,1
1043,1043,-48.125,-49.672,1.55E+00,1,1
1044,1044,-48,-49.82,1.82E+00,1,1
1045,1045,-48,-49.971,1.97E+00,1,1
1046,1046,-47.5,-50.124,2.62E+00,1,1
1047,1047,-47,-50.279,3.28E+00,1,1
1048,1048,-47,-50.433,3.43E+00,1,1
1049,1049,-47,-50.587,3.59E+00,1,1
1050,1050,-47,-50.74,3.74E+00,1,1
1051,1051,-46.625,-50.893,4.27E+00,1,1
1052,1052,-46.25,-51.046,4.80E+00,1,1
1053,1053,-46.875,-51.198,4.32E+00,1,1
1054,1054,-46.125,-51.345,5.22E+00,1,1
1055,1055,-46.375,-51.49,5.12E+00,1,1
1056,1056,-46.375,-51.63,5.26E+00,1,1
1057,1057,-46.375,-51.766,5.39E+00,1,1
1058,1058,-47.125,-51.898,4.77E+00,1,1
1059,1059,-48,-52.025,4.02E+00,1,1
1060,1060,-48.25,-52.148,3.90E+00,1,1
1061,1061,-49,-52.266,3.27E+00,1,1
1062,1062,-49,-52.381,3.38E+00,1,1
1063,1063,-49,-52.495,3.50E+00,1,1
1064,1064,-50,-52.609,2.61E+00,1,1
1065,1065,-50,-52.724,2.72E+00,1,1
1066,1066,-50,-52.838,2.84E+00,1,1
1067,1067,-50,-52.952,2.95E+00,1,1
1068,1068,-50,-53.067,3.07E+00,1,1
1069,1069,-49.25,-53.181,3.93E+00,1,1
1070,1070,-49,-53.293,4.29E+00,1,1
1071,1071,-49,-53.404,4.40E+00,1,1
1072,1072,-49,-53.511,4.51E+00,1,1
1073,1073,-49,-53.616,4.62E+00,1,1
1074,1074,-49,-53.327,4.33E+00,1,1
1075,1075,-49,-52.468,3.47E+00,1,1
1076,1076,-49,-52.244,3.24E+00,1,1
1077,1077,-49,-52.303,3.30E+00,1,1
1078,1078,-49,-52.447,3.45E+00,1,1
1079,1079,-49,-52.427,3.43E+00,1,1
1080,1080,-49,-51.919,2.92E+00,1,1
1081,1081,-48.25,-51.47,3.22E+00,1,1
1082,1082,-48,-51.487,3.49E+00,1,1
1083,1083,-48,-51.666,3.67E+00,1,1
1084,1084,-48.75,-51.885,3.14E+00,1,1
1085,1085,-49,-52.111,3.11E+00,1,1
1086,1086,-50,-52.328,2.33E+00,1,1
